1129;441.04
1130;584.33
1131;217.55
1132;643.03
1133;502.57
1134;404.67
1135;294.67
1136;273.03
1137;276.6
1138;243.8
1139;591.94
1140;394.06
1141;458.36
1142;240.34
1143;638.51
1144;343.92
1145;383.48
1146;354.71
1147;401.13
1148;294.02
1149;215.72
1150;282.07
1151;675.17
1152;321.51
1153;627.02
1154;263.04
1155;511.03
1156;382.57
1157;285.28
1158;663.32
1159;498.25
1160;262.5
1161;362.62
1162;345.28
1163;281.5
1164;520.22
1165;368.18
1166;257.41
1167;322.51
1168;174.81
1169;452.01
1170;550.42
1171;438.01
1172;424.06
1173;279.29
1174;190.54
1175;242.88
1176;288.65
1177;665.18
1178;275.09
1179;474.41
1180;284.46
1181;480.77
1182;331.39
1183;305.52
1184;350.29
1185;367.06
1186;574.94
1187;411.76
1188;388.76
1189;275.61
1190;517.49
1191;407.51
1192;498.93
1193;262.22
1194;350.52
1195;243.27
1196;230.31
1197;348.09
1198;274.59
1199;320.29
1200;484.25
1201;420.32
1202;211.03
1203;174.26
1204;606.86
1205;197.83
1206;333.28
1207;251.06
1208;400.1
1209;586.05
1210;579.26
1211;411.89
1212;316.67
1213;207.29
1214;274.63
1215;246.6
1216;726.19
1217;337.51
1218;378.51
1219;203.31
1220;382.95
1221;311.9
1222;280.56
1223;453.2
1224;342.93
1225;456.1
1226;243.71
1227;610.95
1228;515.29
1229;266.27
1230;280.14
1231;520.76
1232;394.0
1233;189.66
1234;472.43
1235;458.34
1236;341.75
1237;274.01
1238;492.28
1239;471.17
1240;539.93
1241;684.09
1242;399.91
1243;527.23
1244;238.04
1245;565.91
1246;381.97
1247;277.41
1248;488.54
1249;326.54
1250;465.21
1251;343.39
1252;558.02
1253;543.41
1254;318.52
1255;416.62
1256;203.8
1257;282.12
1258;420.38
1259;388.26
1260;391.22
1261;214.61
1262;393.21
1263;293.38
1264;287.27
1265;401.83
1266;633.4
1267;279.03
1268;284.84
1269;451.27
1270;339.19
1271;441.9
1272;447.16
1273;571.25
1274;498.77
1275;290.65
1276;427.68
1277;410.23
1278;589.99
1279;387.65
1280;410.28
1281;615.13
1282;198.52
1283;406.78
1284;298.4
1285;565.31
1286;416.2
1287;560.34
1288;314.66
1289;464.01
1290;420.23
1291;340.2
1292;450.31
1293;571.08
1294;579.18
1295;609.64
1296;536.31
1297;535.51
1298;527.02
1299;219.82
1300;372.29
1301;574.41
1302;407.56
1303;369.39
1304;390.49
1305;432.11
1306;262.83
1307;195.24
1308;642.3
1309;206.16
1310;344.64
1311;356.56
1312;619.34
1313;530.99
1314;195.41
1315;354.96
1316;230.8
1317;591.11
1318;554.84
1319;506.13
1320;189.43
1321;387.26
1322;512.48
1323;295.28
1324;338.67
1325;479.81
1326;360.25
1327;231.48
1328;368.98
1329;238.67
1330;327.4
1331;275.73
1332;233.94
1333;446.32
1334;313.52
1335;181.15
1336;175.55
1337;517.12
1338;242.93
1339;369.04
1340;488.94
1341;240.97
1342;235.48
1343;273.37
1344;382.67
1345;206.64
1346;229.88
1347;203.37
1348;264.44
1349;233.4
1350;117.67
1351;354.11
1352;403.51
1353;201.19
1354;239.98
1355;313.7
1356;282.1
1357;234.61
1358;208.54
1359;597.46
1360;333.51
1361;274.98
1362;214.43
1363;164.56
1364;811.35
1365;220.71
1366;535.36
1367;238.12
1368;225.65
1369;284.71
1370;175.54
1371;205.26
1372;229.84
1373;166.32
1374;315.53
1375;284.7
1376;217.53
1377;246.52
1378;421.45
1379;152.49
1380;200.26
1381;187.26
1382;192.7
1383;202.71
1384;340.93
1385;413.69
1386;323.25
1387;419.21
1388;409.32
1389;464.3
1390;425.07
1391;223.2
1392;284.74
1393;298.95
1394;337.18
1395;536.82
1396;434.98
1397;250.54
1398;264.2
1399;212.7
1400;311.37
1401;464.09
1402;304.38
1403;339.49
1404;384.26
1405;493.56
1406;173.27
1407;381.08
1408;240.13
1409;297.36
1410;285.24
1411;501.0
1412;316.2
1413;421.92
1414;385.66
1415;391.77
1416;431.97
1417;306.5
1418;345.51
1419;325.94
1420;301.08
1421;418.08
1422;531.29
1423;395.63
1424;560.67
1425;588.98
1426;311.05
1427;292.63
1428;364.79
1429;317.85
1430;271.38
1431;464.87
1432;293.07
1433;276.93
1434;339.48
1435;333.21
1436;496.26
1437;416.31
1438;497.44
1439;287.73
1440;289.18
1441;464.3
1442;497.27
1443;686.48
1444;366.84
1445;221.03
1446;290.43
1447;349.97
1448;354.63
1449;591.91
1450;277.16
1451;354.51
1452;435.24
1453;298.57
1454;338.81
1455;323.87
1456;159.27
1457;267.13
1458;418.65
1459;299.18
1460;307.82
1461;312.35
1462;344.61
1463;436.17
1464;189.39
1465;329.75
1466;203.05
1467;321.27
1468;181.86
1469;401.91
1470;434.57
1471;340.04
1472;309.45
1473;189.11
1474;255.31
1475;273.99
1476;440.37
1477;316.94
1478;507.45
1479;431.96
1480;320.92
1481;389.28
1482;333.61
1483;274.37
1484;263.38
1485;283.13
1486;248.54
1487;489.58
1488;416.73
1489;399.43
1490;844.97
1491;407.11
1492;276.11
1493;224.08
1494;249.59
1495;459.24
1496;325.74
1497;288.21
1498;281.86
1499;175.94
1500;292.51
1501;364.22
1502;367.79
1503;334.98
1504;161.29
1505;258.88
1506;436.93
1507;491.98
1508;463.06
1509;369.02
1510;273.94
1511;456.19
1512;992.89
1513;195.88
1514;377.56
1515;634.68
1516;391.54
1517;322.95
1518;508.32
1519;410.15
1520;377.19
1521;290.42
1522;548.99
1523;440.88
1524;440.45
1525;514.14
1526;337.58
1527;193.48
1528;383.36
1529;280.77
1530;245.58
1531;312.54
1532;482.92
1533;382.75
1534;235.65
1535;342.87
1536;275.0
1537;278.31
1538;281.74
1539;300.62
1540;311.61
1541;243.02
1542;517.6
1543;334.03
1544;311.63
1545;402.15
1546;285.5
1547;325.42
1548;468.26
1549;345.69
1550;444.1
1551;397.37
1552;395.93
1553;635.17
1554;263.24
1555;363.55
1556;455.16
1557;416.68
1558;514.51
1559;322.26
1560;303.13
1561;470.66
1562;363.03
1563;427.53
1564;556.85
1565;332.72
1566;162.55
1567;349.89
1568;310.13
1569;241.64
1570;293.79
1571;362.91
1572;563.75
1573;383.05
1574;320.7
1575;334.6
1576;240.46
1577;326.62
1578;271.12
1579;244.37
1580;291.46
1581;292.46
1582;302.63
1583;347.45
1584;213.64
1585;278.16
1586;467.92
1587;592.85
1588;479.6
1589;380.18
1590;478.62
1591;713.97
1592;395.45
1593;412.44
1594;670.8
1595;946.29
1596;504.47
1597;502.64
1598;414.76
1599;490.27
1600;409.2
1601;349.84
1602;346.89
1603;383.72
1604;801.83
1605;517.16
1606;297.69
1607;453.08
1608;379.4
1609;371.7
1610;415.13
1611;472.76
1612;457.95
1613;834.6
1614;378.7
1615;305.89
1616;438.58
1617;425.09
1618;716.06
1619;263.72
1620;652.36
1621;411.09
1622;263.75
1623;238.03
1624;464.94
1625;282.61
1626;469.17
1627;607.99
1628;472.01
1629;627.57
1630;382.43
1631;267.41
1632;662.63
1633;279.19
1634;388.59
1635;427.8
1636;544.92
1637;553.32
1638;320.27
1639;484.42
1640;328.15
1641;397.49
1642;396.98
1643;279.22
1644;394.0
1645;375.49
1646;308.54
1647;350.41
1648;463.4
1649;438.85
1650;500.2
1651;511.66
1652;294.05
1653;344.51
1654;380.28
1655;376.31
1656;304.27
1657;372.75
1658;269.09
1659;353.23
1660;401.04
1661;381.16
1662;443.67
1663;398.72
1664;491.59
1665;568.39
1666;232.75
1667;683.45
1668;433.98
1669;306.7
1670;199.8
1671;350.68
1672;485.94
1673;280.55
1674;371.12
1675;484.62
1676;365.2
1677;626.58
1678;494.0
1679;212.76
1680;209.72
1681;505.71
1682;220.85
1683;475.09
1684;394.09
1685;375.7
1686;896.73
1687;319.25
1688;381.56
1689;381.59
1690;439.07
1691;384.04
1692;896.73
1693;357.12
1694;220.85
1695;400.97
1696;283.31
1697;364.88
1698;366.24
1699;315.05
1700;346.51
1701;506.46
1702;249.35
1703;380.45
1704;267.81
1705;366.6
1706;369.67
1707;655.55
1708;474.37
1709;285.13
1710;521.63
1711;351.72
1712;442.14
1713;441.99
1714;243.7
1715;411.36
1716;344.2
1717;319.2
1718;357.32
1719;305.08
1720;361.25
1721;333.42
1722;434.67
1723;359.38
1724;560.11
1725;665.64
1726;368.49
1727;234.34
1728;349.57
1729;332.13
1730;347.06
1731;312.56
1732;333.78
1733;424.75
1734;303.34
1735;277.36
1736;347.03
1737;431.82
1738;396.44
1739;632.28
1740;401.35
1741;401.52
1742;341.32
1743;479.79
1744;349.32
1745;416.23
1746;634.9
1747;376.9
1748;498.48
1749;364.6
1750;516.38
1751;405.49
1752;333.9
1753;263.71
1754;408.07
1755;285.5
1756;375.83
1757;269.8
1758;378.3
1759;612.19
1760;546.46
1761;336.87
1762;516.08
1763;277.81
1764;422.18
1765;444.68
1766;298.74
1767;440.44
1768;287.88
1769;450.35
1770;363.95
1771;362.32
1772;260.09
1773;430.56
1774;403.72
1775;351.43
1776;373.9
1777;312.74
1778;528.94
1779;341.05
1780;367.15
1781;349.05
1782;269.77
1783;525.42
1784;377.82
1785;473.61
1786;614.73
1787;345.1
1788;401.25
1789;529.11
1790;197.75
1791;234.0
1792;430.21
1793;320.57
1794;406.75
1795;526.41
1796;664.99
1797;308.6
1798;298.87
1799;293.14
1800;425.41
1801;386.07
1802;532.88
1803;328.8
1804;275.01
1805;247.64
1806;323.95
1807;348.54
1808;412.69
1809;316.1
1810;366.88
1811;382.39
1812;206.55
1813;501.42
1814;259.77
1815;489.07
1816;259.74
1817;501.16
1818;513.34
1819;313.91
1820;487.52
1821;335.03
1822;632.67
1823;336.39
1824;422.49
1825;355.71
1826;227.35
1827;207.19
1828;384.75
1829;256.45
1830;371.48
1831;215.01
1832;381.93
1833;285.24
1834;202.61
1835;186.69
1836;298.91
1837;410.77
1838;255.96
1839;426.13
1840;271.03
1841;324.92
1842;357.24
1843;333.46
1844;318.54
1845;383.61
1846;200.58
1847;304.43
1848;461.61
1849;348.5
1850;230.91
1851;340.59
1852;202.05
1853;573.54
1854;379.24
1855;303.05
1856;334.85
1857;315.18
1858;396.48
1859;345.55
1860;326.56
1861;249.76
1862;602.49
1863;297.65
1864;277.34
1865;276.1
1866;533.38
1867;301.16
1868;307.06
1869;252.88
1870;350.37
1871;221.0
1872;221.29
1873;302.94
1874;728.92
1875;343.55
1876;193.01
1877;418.12
1878;432.46
1879;233.83
1880;359.26
1881;329.69
1882;188.12
1883;429.7
1884;470.85
1885;263.31
1886;292.35
1887;652.29
1888;456.6
1889;749.71
1890;235.35
1891;360.14
1892;237.44
1893;425.07
1894;359.52
1895;332.22
1896;473.42
1897;673.68
1898;366.55
1899;297.04
1900;447.12
1901;222.12
1902;166.04
1903;230.9
1904;306.39
1905;256.45
1906;495.82
1907;610.99
1908;427.58
1909;553.65
1910;396.85
1911;542.98
1912;396.66
1913;542.3
1914;441.74
1915;397.15
1916;407.01
1917;421.73
1918;409.21
1919;181.83
1920;371.94
1921;340.49
1922;389.74
1923;339.1
1924;458.29
1925;268.79
1926;364.24
1927;469.94
1928;390.32
1929;378.9
1930;328.37
1931;349.96
1932;215.3
1933;314.48
1934;274.2
1935;372.21
1936;379.64
1937;290.57
1938;283.64
1939;238.57
1940;223.9
1941;269.72
1942;262.06
1943;246.22
1944;213.15
1945;486.65
1946;394.92
1947;215.08
1948;479.73
1949;362.9
1950;1086.88
1951;306.47
1952;281.89
1953;502.25
1954;265.29
1955;270.61
1956;279.68
1957;367.33
1958;299.52
1959;180.93
1960;207.92
1961;391.61
1962;295.99
1963;230.1
1964;355.21
1965;421.74
1966;368.96
1967;459.22
1968;241.12
1969;292.21
1970;379.31
1971;295.62
1972;371.62
1973;258.51
1974;323.84
1975;568.49
1976;347.3
1977;562.67
1978;442.41
1979;225.25
1980;301.59
1981;330.78
1982;354.67
1983;244.0
1984;424.55
1985;535.38
1986;256.3
1987;536.67
1988;482.07
1989;236.95
1990;315.42
1991;416.31
1992;414.96
1993;199.52
1994;265.07
1995;257.85
1996;180.35
1997;224.24
1998;229.14
1999;446.12
2000;362.8
2001;197.02
2002;319.76
2003;333.08
2004;245.21
2005;739.24
2006;304.62
2007;223.94
2008;359.85
2009;217.0
2010;330.54
2011;324.04
2012;302.55
2013;513.55
2014;243.05
2015;468.35
2016;375.15
2017;177.71
2018;193.53
2019;249.94
2020;393.88
2021;269.77
2022;699.14
2023;505.26
2024;453.46
2025;448.07
2026;707.92
2027;331.91
2028;331.91
2029;578.26
2030;375.77
2031;279.76
2032;352.65
2033;368.96
2034;392.33
2035;332.41
2036;279.45
2037;257.45
2038;402.65
2039;226.36
2040;536.55
2041;575.63
2042;479.61
2043;269.08
2044;145.66
2045;418.87
2046;311.96
2047;216.67
2048;230.31
2049;283.21
2050;517.06
2051;355.9
2052;301.11
2053;499.9
2054;307.5
2055;355.7
2056;503.2
2057;210.22
2058;388.75
2059;295.0
2060;273.93
2061;282.92
2062;267.76
2063;281.97
2064;292.56
2065;284.37
2066;304.26
2067;314.93
2068;264.59
2069;276.6
2070;530.44
2071;509.1
2072;248.06
2073;275.95
2074;225.01
2075;247.13
2076;282.22
2077;303.62
2078;228.53
2079;580.37
2080;184.2
2081;305.13
2082;682.24
2083;464.27
2084;232.61
2085;472.1
2086;328.79
2087;360.33
2088;267.97
2089;141.43
2090;248.74
2091;266.25
2092;407.31
2093;557.13
2094;361.11
2095;425.16
2096;224.76
2097;386.4
2098;392.23
2099;318.19
2100;250.81
2101;263.39
2102;326.38
2103;300.98
2104;298.86
2105;265.99
2106;256.71
2107;384.97
2108;242.02
2109;379.5
2110;377.25
2111;298.82
2112;293.05
2113;230.65
2114;459.13
2115;482.68
2116;230.14
2117;298.08
2118;249.14
2119;281.71
2120;298.04
2121;405.27
2122;238.44
2123;385.54
2124;318.86
2125;299.09
2126;418.58
2127;309.92
2128;461.24
2129;323.05
2130;341.69
2131;317.18
2132;323.05
2133;320.09
2134;288.9
2135;249.13
2136;315.4
2137;350.21
2138;307.86
2139;305.7
2140;539.62
2141;621.56
2142;433.57
